Time (s),Distance (mm),Angle (deg),Left Speed (mm/s),Right Speed (mm/s)
1.945002555847168,892.4879150390625,-32.50823974609375,110.37738037109375,189.62261962890625
4.016525745391846,902.163818359375,-32.469520568847656,114.9272232055664,185.07278442382812
4.192169189453125,902.163818359375,-32.469520568847656,114.8066177368164,185.19338989257812
4.451077699661255,896.0448608398438,-32.41616439819336,114.76425170898438,185.23574829101562
4.641894102096558,888.2841796875,-28.935626983642578,124.4463119506836,175.55368041992188
4.859278440475464,868.73779296875,-22.75040626525879,134.1070556640625,165.8929443359375
5.1685097217559814,876.6827392578125,-7.9086198806762695,155.73992919921875,144.26007080078125
5.356339454650879,876.6827392578125,-7.9086198806762695,138.9116973876953,161.0883026123047
5.60593056678772,855.2938232421875,-2.1754989624023438,152.67347717285156,147.32652282714844
5.8691205978393555,791.61279296875,3.6292219161987305,158.1771240234375,141.8228759765625
6.132497072219849,751.9207153320312,6.367225170135498,156.86785888671875,143.13214111328125
6.378621578216553,730.0617065429688,8.628996849060059,158.7499237060547,141.2500762939453
6.612586498260498,694.61181640625,9.819588661193848,158.55117797851562,141.44882202148438
6.878387928009033,710.6046752929688,10.8349609375,159.1800994873047,140.8199005126953
7.13148307800293,644.6400146484375,11.62287425994873,159.7794189453125,140.2205810546875
7.416152000427246,587.4559326171875,11.673492431640625,158.86915588378906,141.13084411621094
7.668398141860962,590.995361328125,12.16354751586914,160.03829956054688,139.96170043945312
8.144409656524658,514.1959228515625,10.481725692749023,156.53970336914062,143.46029663085938
8.413548231124878,459.3345947265625,9.13879680633545,132.08595275878906,122.61363220214844
8.745543956756592,428.97796630859375,6.705934524536133,127.97694396972656,124.91807556152344
8.961575984954834,392.95355224609375,5.192258834838867,104.65655517578125,104.35528564453125
9.148497581481934,378.090576171875,3.1781516075134277,104.11424255371094,110.455322265625
9.395599126815796,333.1613464355469,2.5518579483032227,78.1820297241211,79.98206329345703
9.627172708511353,304.4393005371094,1.7083139419555664,71.2492446899414,75.49620819091797
9.938846111297607,280.6912536621094,1.2731695175170898,66.89256286621094,70.42138671875
10.136157274246216,244.68212890625,0.6123762130737305,40.51665115356445,46.72921371459961
10.397599458694458,216.81507873535156,1.0543055534362793,39.17198944091797,40.962127685546875
10.599445819854736,205.0930633544922,1.1423163414001465,38.98836898803711,41.47129440307617
10.78446888923645,195.1737823486328,0.8105850219726562,34.35808563232422,39.058738708496094
10.956485271453857,195.1737823486328,0.8105850219726562,40.3494987487793,43.78953170776367
11.188262701034546,170.88079833984375,1.146397590637207,20.99936294555664,22.742938995361328
11.386656761169434,160.7816619873047,1.1660871505737305,21.902387619018555,24.54205894470215
11.603270292282104,143.56224060058594,0.8680143356323242,11.345016479492188,15.606025695800781
11.789260387420654,143.56224060058594,0.8680143356323242,19.77924156188965,23.0705509185791
12.021575450897217,132.6846160888672,1.8523592948913574,13.2218599319458,11.561287879943848
12.208864212036133,132.6846160888672,1.8523592948913574,16.428081512451172,17.71961212158203
12.377583026885986,128.9149932861328,1.8815031051635742,12.781919479370117,13.881547927856445
12.581332921981812,126.94178009033203,1.9171571731567383,13.302703857421875,14.313823699951172
12.767256498336792,126.94178009033203,1.9171571731567383,14.217035293579102,15.336389541625977
12.941906213760376,125.2062759399414,2.001133918762207,12.788385391235352,13.389225006103516
13.243235111236572,122.99011993408203,2.0123777389526367,12.028307914733887,12.892865180969238
13.415680408477783,117.95781707763672,2.2917137145996094,8.673774719238281,7.856075286865234
13.607068061828613,115.62621307373047,2.7902698516845703,10.29509449005127,7.769351005554199
13.796942472457886,115.62621307373047,2.7902698516845703,10.612218856811523,9.888751983642578
13.970799922943115,112.3173599243164,2.878598213195801,7.661633491516113,6.385855674743652
14.160258769989014,111.05841827392578,2.8151607513427734,8.048982620239258,7.4687652587890625
14.33450961112976,110.78125762939453,2.8047494888305664,8.539196968078613,7.7676920890808105
14.570291757583618,109.34395599365234,2.8588056564331055,7.682437419891357,6.573550701141357
14.728617906570435,109.34395599365234,2.8588056564331055,8.220836639404297,7.254328727722168
14.975011825561523,108.77379608154297,2.9684457778930664,8.0413818359375,6.514852046966553
15.146296501159668,108.77379608154297,2.9684457778930664,8.127209663391113,6.891827583312988
15.444100141525269,107.07317352294922,2.893279552459717,6.729630947113037,5.786798000335693
15.766238927841187,105.20075225830078,2.7624006271362305,5.803531646728516,5.194576263427734
16.07903504371643,104.12627410888672,2.7961578369140625,5.842700958251953,4.771304130554199
16.310681581497192,104.48957061767578,2.7594351768493652,6.3711628913879395,5.534158229827881
