Time (s),Distance (mm),Angle (deg),Left Speed (mm/s),Right Speed (mm/s)
3.8000481128692627,655.5880737304688,-28.651172637939453,259.7726745605469,305.8154296875
4.028478622436523,655.0733642578125,-28.666065216064453,259.5033264160156,305.57000732421875
4.193928003311157,653.8953247070312,-28.704326629638672,258.8835754394531,305.0117492675781
4.359198808670044,653.8953247070312,-28.704326629638672,258.8835754394531,305.0117492675781
4.5536110401153564,625.9212646484375,-28.698898315429688,244.90089416503906,291.0203552246094
4.728503942489624,582.1265258789062,-30.350008010864258,221.67684936523438,270.4496765136719
4.916703224182129,539.3009643554688,-31.93775177001953,198.98831176757812,250.3126678466797
5.104129076004028,490.4715881347656,-34.86213302612305,172.22386169433594,228.24774169921875
5.311405181884766,490.4715881347656,-34.86213302612305,172.22386169433594,228.24774169921875
5.488234758377075,456.5113525390625,-35.84992599487305,154.45004272460938,212.06129455566406
5.704634189605713,387.9271240234375,-36.67140197753906,119.49787139892578,178.42926025390625
5.894139051437378,367.2777404785156,-35.339473724365234,110.24339294433594,167.03433227539062
6.080739498138428,345.3331604003906,-31.158031463623047,102.63092803955078,152.70223999023438
6.253885507583618,313.2091979980469,-28.668474197387695,88.5693130493164,134.639892578125
6.43487811088562,313.2091979980469,-28.668474197387695,88.5693130493164,134.639892578125
6.602969169616699,291.2008056640625,-25.90701675415039,79.7839584350586,121.4168472290039
6.779180288314819,269.1480712890625,-20.026996612548828,73.48221588134766,105.66584777832031
6.969586610794067,240.74557495117188,-13.17924690246582,64.7831802368164,85.96239471435547
7.155950307846069,240.74557495117188,-13.17924690246582,64.7831802368164,85.96239471435547
7.329916954040527,226.40533447265625,-8.495306968688965,61.37663650512695,75.02869415283203
7.52330756187439,194.49562072753906,0.22407817840576172,52.4278564453125,52.06776428222656
7.742753744125366,194.49562072753906,0.22407817840576172,52.4278564453125,52.06776428222656
7.91607141494751,153.8657989501953,13.168169975280762,42.51359939575195,21.352195739746094
8.085216760635376,153.8657989501953,13.168169975280762,42.51359939575195,21.352195739746094
8.263267993927002,140.06787109375,15.624296188354492,37.58815383911133,12.479721069335938
8.463826179504395,140.06787109375,15.624296188354492,37.58815383911133,12.479721069335938
8.641942977905273,122.3932876586914,17.85501480102539,30.543254852294922,1.8500343561172485
8.851091623306274,116.0742416381836,18.169862747192383,27.6367130279541,-1.5624713897705078
9.016963958740234,115.07054901123047,17.746051788330078,26.794334411621094,-1.7237842082977295
9.188039779663086,114.1719741821289,17.37796401977539,26.04928207397461,-1.877308964729309
9.413205623626709,114.1719741821289,17.37796401977539,26.04928207397461,-1.877308964729309
9.62167501449585,114.0298843383789,10.298738479614258,20.2900390625,3.7398440837860107
9.854613065719604,114.27570343017578,7.248749256134033,17.962265014648438,6.313438415527344
10.02091383934021,113.9122543334961,4.874693870544434,15.872971534729004,8.039281845092773
10.247517108917236,113.50635528564453,1.3136558532714844,12.808707237243652,10.697647094726562
10.435199975967407,113.50635528564453,1.3136558532714844,12.808707237243652,10.697647094726562
10.616985082626343,113.08222198486328,-2.1962785720825195,9.776388168334961,13.305834770202637
10.917737007141113,112.81134796142578,-4.722052574157715,7.611476421356201,15.199870109558105
11.092151403427124,112.50897979736328,-5.685875415802002,6.685855388641357,15.823124885559082
11.268801212310791,112.3243637084961,-7.506344318389893,5.130789756774902,17.193574905395508
11.457127094268799,112.3243637084961,-7.506344318389893,5.130789756774902,17.193574905395508
11.642632722854614,112.4046401977539,-8.468879699707031,4.397525310516357,18.00711441040039
11.82196307182312,110.15897369384766,-8.300407409667969,3.4100608825683594,16.748912811279297
12.00497031211853,107.67411041259766,-8.31059455871582,2.1594433784484863,15.514666557312012
12.179683685302734,107.67411041259766,-8.31059455871582,2.1594433784484863,15.514666557312012
12.356409072875977,105.57222747802734,-8.282249450683594,1.1312769651412964,14.440951347351074
12.529155015945435,104.06348419189453,-7.257465362548828,1.2003259658813477,12.8631591796875
12.73621940612793,104.06348419189453,-7.257465362548828,1.2003259658813477,12.8631591796875
12.963273525238037,103.44539642333984,-5.428524971008301,2.3608462810516357,11.084550857543945
13.14251160621643,103.3347396850586,-2.57080078125,4.601716041564941,8.733023643493652
13.32448148727417,103.3347396850586,-2.57080078125,4.601716041564941,8.733023643493652
13.499127626419067,100.95951843261719,-0.6188135147094727,4.98253870010376,5.9769792556762695
13.676535367965698,100.4051742553711,1.9939541816711426,6.804741382598877,3.600433349609375
