Time (s),Distance (mm),Angle (deg),Left Speed (mm/s),Right Speed (mm/s)
4.63486123085022,843.6317749023438,-33.48176574707031,110.88619995117188,189.11380004882812
6.877343654632568,875.3389892578125,-33.593421936035156,111.7788314819336,188.22116088867188
7.065540313720703,880.449462890625,-33.61654281616211,111.60360717773438,188.39639282226562
7.246674299240112,890.6314086914062,-33.616241455078125,111.52571105957031,188.4742889404297
7.433787107467651,846.4073486328125,-26.32797622680664,132.3477783203125,167.6522216796875
7.603987216949463,846.4073486328125,-26.32797622680664,118.625244140625,181.374755859375
7.788621664047241,883.3516845703125,-17.75275993347168,143.39041137695312,156.60958862304688
7.959125518798828,883.3516845703125,-17.75275993347168,127.07437133789062,172.92562866210938
8.142934799194336,903.1068725585938,-10.324580192565918,148.60894775390625,151.39105224609375
8.330444812774658,843.7157592773438,-4.3089280128479,151.6927032470703,148.3072967529297
8.547521352767944,818.302490234375,1.5886831283569336,155.8775177001953,144.1224822998047
8.782262086868286,753.756103515625,6.294299125671387,158.119873046875,141.880126953125
9.012135028839111,745.4100952148438,8.665950775146484,157.12628173828125,142.87371826171875
9.21464204788208,723.1217041015625,9.828669548034668,156.72735595703125,143.27264404296875
9.386534690856934,723.1217041015625,9.828669548034668,154.75157165527344,145.24842834472656
9.571727514266968,663.1386108398438,10.821404457092285,157.66058349609375,142.33941650390625
9.786232709884644,680.033935546875,11.199535369873047,156.82754516601562,143.17245483398438
9.954577922821045,619.6170043945312,11.756958961486816,157.96649169921875,142.03350830078125
10.141584873199463,619.6170043945312,11.756958961486816,156.85154724121094,143.14845275878906
10.313601016998291,588.3882446289062,12.249876022338867,158.38954162597656,141.61045837402344
10.5012047290802,564.66552734375,12.322514533996582,157.6409912109375,142.3590087890625
10.672258853912354,506.7654113769531,12.186902046203613,139.99124145507812,125.72308349609375
10.84260630607605,506.7654113769531,12.186902046203613,157.4530792236328,142.5469207763672
11.075236082077026,496.6746520996094,11.789600372314453,156.51287841796875,143.48712158203125
11.275997400283813,447.08197021484375,10.762001037597656,122.46524810791016,113.79572296142578
11.47539210319519,412.4947814941406,9.623723030090332,114.68013000488281,108.62350463867188
11.660331010818481,412.4947814941406,9.623723030090332,134.05984497070312,123.93597412109375
11.843929767608643,381.4005432128906,8.42733383178711,101.24002838134766,98.00846099853516
12.154877185821533,347.13824462890625,7.739164352416992,94.3184814453125,89.35476684570312
