Time (s),Distance (mm),Angle (deg),Left Speed (mm/s),Right Speed (mm/s)
4.96401572227478,876.04296875,-33.571533203125,110.72843170166016,189.27157592773438
7.254312992095947,891.1079711914062,-33.54600524902344,111.58829498291016,188.41171264648438
7.496379375457764,854.6184692382812,-33.62680435180664,111.2239761352539,188.77603149414062
7.67550802230835,869.1953735351562,-30.7114200592041,119.842529296875,180.157470703125
7.869876861572266,868.95947265625,-22.44504737854004,137.21054077148438,162.78945922851562
8.248906135559082,870.2056884765625,-8.9307861328125,148.25106811523438,151.74893188476562
8.48706865310669,870.2056884765625,-8.9307861328125,135.7292938232422,164.2707061767578
8.69256067276001,829.0156860351562,5.416264057159424,174.53492736816406,125.46508026123047
8.866446733474731,829.0156860351562,5.416264057159424,150.11744689941406,149.88255310058594
9.102566003799438,785.5335083007812,9.383843421936035,160.01048278808594,139.98951721191406
9.340389966964722,714.6087036132812,11.61046314239502,159.68804931640625,140.31195068359375
9.624634265899658,771.3037719726562,13.098767280578613,159.80654907226562,140.19345092773438
9.889114141464233,670.8704833984375,14.920103073120117,162.28448486328125,137.71551513671875
10.104679584503174,660.156982421875,14.89581298828125,159.87469482421875,140.12530517578125
10.366307258605957,619.7452392578125,14.925514221191406,160.06167602539062,139.93832397460938
10.569828987121582,619.7452392578125,14.925514221191406,160.0826873779297,139.9173126220703
11.208014726638794,601.2042846679688,14.700874328613281,159.9224853515625,140.0775146484375
11.838750123977661,485.5019836425781,9.15182113647461,141.38961791992188,138.32388305664062
12.60099458694458,369.81292724609375,1.4344496726989746,90.12074279785156,103.374755859375
13.126862049102783,286.16943359375,-6.361710548400879,46.42660903930664,78.69731140136719
13.71595311164856,173.01583862304688,-11.250628471374512,-4.874467849731445,32.870811462402344
14.243448734283447,133.81263732910156,-12.415900230407715,-7.944282531738281,28.130496978759766
14.662700176239014,110.33084869384766,-11.475391387939453,-13.103318214416504,18.166229248046875
14.907165765762329,101.60227966308594,-7.832106113433838,-6.528424263000488,8.669309616088867
