Time (s),Distance (mm),Angle (deg),Left Speed (mm/s),Right Speed (mm/s)
2.2003672122955322,844.2760009765625,-33.06987762451172,110.21456909179688,189.78543090820312
4.535558462142944,862.8697509765625,-33.082210540771484,113.91555786132812,186.08444213867188
4.84039306640625,854.4667358398438,-33.09819412231445,113.68128204345703,186.3187255859375
5.045992612838745,895.5745239257812,-30.393648147583008,120.88325500488281,179.1167449951172
5.262524604797363,895.5745239257812,-30.393648147583008,116.14757537841797,183.8524169921875
5.506221055984497,868.8099365234375,-24.731237411499023,129.82186889648438,170.17813110351562
5.70646333694458,862.4326171875,-16.228818893432617,144.98809814453125,155.01190185546875
5.892245292663574,912.232666015625,-7.61173152923584,154.9496612548828,145.0503387451172
6.095594882965088,871.9649047851562,-0.8278369903564453,157.17247009277344,142.82752990722656
6.405604600906372,799.1549072265625,10.777613639831543,170.27099609375,129.72900390625
6.735744953155518,761.7796630859375,13.63666820526123,163.14862060546875,136.85137939453125
6.94322657585144,739.0284423828125,15.381760597229004,164.8702850341797,135.1297149658203
7.134347438812256,675.3009643554688,16.69121551513672,165.69775390625,134.30224609375
7.387460947036743,651.38525390625,16.26992416381836,162.37826538085938,137.62173461914062
7.750751972198486,660.0596923828125,15.246788024902344,161.06275939941406,138.93724060058594
7.940303325653076,592.1136474609375,13.455368041992188,157.00025939941406,142.99974060058594
8.146283388137817,569.7571411132812,10.572105407714844,152.56912231445312,147.43087768554688
8.91744327545166,444.81793212890625,0.7432165145874023,118.91566467285156,132.53573608398438
9.093174457550049,444.81793212890625,0.7432165145874023,139.58070373535156,144.2736358642578
9.50466012954712,394.3557434082031,-2.9066648483276367,100.35411834716797,118.6036605834961
9.69711709022522,371.0222473144531,-3.5016088485717773,92.5742416381836,107.99553680419922
9.95039963722229,328.5444641113281,-3.976076602935791,70.86793518066406,86.42582702636719
10.218909740447998,297.9354553222656,-4.175684452056885,64.1690902709961,79.38013458251953
10.549949169158936,272.8517150878906,-4.069550514221191,58.40948486328125,72.71734619140625
10.89043140411377,220.65963745117188,-3.8719682693481445,30.043163299560547,43.82680892944336
11.29092526435852,196.3712615966797,-1.7019453048706055,33.44179153442383,39.526004791259766
11.737082481384277,153.8394775390625,1.4481396675109863,16.698516845703125,15.307236671447754
12.141424894332886,138.1470947265625,3.4805545806884766,17.422170639038086,13.333578109741211
12.31268858909607,138.1470947265625,3.4805545806884766,19.55579376220703,18.961883544921875
12.575980186462402,125.53473663330078,7.367264270782471,18.812789916992188,0.03447437286376953
12.810258388519287,125.53473663330078,7.367264270782471,18.470874786376953,9.956915855407715
13.150712251663208,121.49129486083984,8.476861953735352,17.97386360168457,4.843849182128906
13.365920543670654,116.47049713134766,8.775569915771484,14.501777648925781,2.0086302757263184
13.5653395652771,116.47049713134766,8.775569915771484,16.383974075317383,4.792423248291016
13.80175232887268,115.30957794189453,8.51052474975586,14.811356544494629,4.454194068908691
13.988973379135132,116.03784942626953,7.966911792755127,14.845064163208008,6.763197422027588
14.316187381744385,115.7572250366211,5.090545177459717,9.354598999023438,11.079656600952148
14.592542171478271,114.76551055908203,2.7729921340942383,6.524106025695801,12.570591926574707
14.869645833969116,114.3107681274414,0.07035970687866211,3.3562684059143066,15.764135360717773
15.118051290512085,114.08171844482422,-1.5655345916748047,2.8015217781066895,16.279438018798828
15.43006181716919,113.72736358642578,-2.079411506652832,3.8400721549987793,14.914676666259766
15.69237756729126,113.51692962646484,-1.973968505859375,4.60146951675415,14.051631927490234
16.000926733016968,112.05609893798828,-1.9152860641479492,3.596647262573242,13.101329803466797
16.24994683265686,111.62195587158203,-0.9892244338989258,5.878257751464844,11.070627212524414
16.52587080001831,110.45262908935547,0.5392656326293945,7.329797267913818,8.184736251831055
16.72539710998535,110.83512115478516,3.1761131286621094,13.434402465820312,3.617094039916992
17.032625198364258,108.2489242553711,8.128410339355469,17.384994506835938,-4.469423294067383
17.21707010269165,108.2489242553711,8.128410339355469,12.615013122558594,1.9841265678405762
17.46227192878723,108.2941665649414,8.61284351348877,13.869709968566895,0.802525520324707
17.725075006484985,107.08113861083984,8.165721893310547,11.213319778442383,1.5284452438354492
18.141758918762207,107.60604095458984,7.499258995056152,11.442527770996094,2.8942480087280273
18.36021137237549,106.95040130615234,7.475543975830078,11.284927368164062,1.6751346588134766
18.56055188179016,107.13623809814453,6.796962261199951,9.953300476074219,3.941211462020874
18.824219465255737,105.91072845458984,4.037252426147461,3.689303159713745,8.109692573547363
19.085516929626465,106.24359893798828,2.026625633239746,3.3847460746765137,9.86491584777832
19.256492853164673,106.24359893798828,2.026625633239746,5.95745849609375,7.037421226501465
19.426997423171997,105.36315155029297,-0.21248674392700195,-1.747230052947998,13.004997253417969
19.627491235733032,105.72772979736328,-2.1237945556640625,-1.5632610321044922,14.509124755859375
19.8436439037323,105.81343841552734,-2.164310932159424,1.5499072074890137,11.180147171020508
20.137652158737183,105.85187530517578,-2.4505133628845215,0.9629888534545898,11.744658470153809
20.38804292678833,105.9272689819336,-2.642911434173584,0.8763213157653809,11.925714492797852
20.64859437942505,104.41211700439453,-2.4702587127685547,0.31927490234375,10.047384262084961
20.880662441253662,104.92069244384766,-2.4526376724243164,1.1242589950561523,11.250593185424805
21.159062147140503,102.61328887939453,-1.981607437133789,0.17893123626708984,8.254080772399902
21.409733772277832,102.79244232177734,0.09707880020141602,5.540236473083496,4.83665657043457
21.670108318328857,102.2380599975586,1.4776568412780762,5.375803470611572,3.9888100624084473
21.932502508163452,100.680419921875,3.2224273681640625,6.605222225189209,0.7518620491027832
22.101545333862305,100.78318786621094,3.5423054695129395,5.967606544494629,2.780531883239746
22.289239406585693,100.46133422851562,3.595705032348633,5.110764503479004,2.91534686088562
22.482532501220703,100.46133422851562,3.595705032348633,5.196566581726074,3.1725003719329834
22.704519033432007,100.6821517944336,3.5616602897644043,5.312458515167236,3.4322104454040527
22.940829038619995,101.00908660888672,3.569912910461426,5.57313346862793,3.510835647583008
23.20818829536438,100.64427947998047,3.5357351303100586,5.080175876617432,3.162351131439209
23.366875648498535,100.98004150390625,3.4698729515075684,5.407143592834473,3.8000640869140625
23.54096269607544,100.98004150390625,3.4698729515075684,5.352902889251709,3.4311306476593018
23.747954607009888,100.48052215576172,3.5418763160705566,5.120187759399414,2.7815840244293213
23.921772718429565,100.48052215576172,3.5418763160705566,5.252073764801025,3.1323437690734863
24.127665281295776,100.82135009765625,3.5216331481933594,5.51378870010376,3.474365711212158
24.350138425827026,100.5888442993164,3.4767608642578125,5.085155010223389,3.176901340484619
24.537721633911133,101.53701782226562,3.521040916442871,6.2851057052612305,3.9554455280303955
24.751396417617798,100.9859619140625,3.4611525535583496,5.075506687164307,3.1974740028381348
24.935901165008545,100.9859619140625,3.4611525535583496,5.444270133972168,3.344499349594116
25.1696994304657,100.74800872802734,3.5799336433410645,5.560649871826172,2.834202766418457
25.431325674057007,100.08232116699219,3.2668190002441406,4.248991012573242,3.307981491088867
25.689554452896118,101.15311431884766,3.919668674468994,7.323256969451904,2.428572177886963
25.858890295028687,101.15311431884766,3.919668674468994,6.036999225616455,2.8854928016662598
26.08013415336609,100.79434204101562,3.985513687133789,5.918973922729492,2.3921778202056885
26.309428215026855,101.95281982421875,2.6944570541381836,3.696197748184204,6.876531600952148
26.560487031936646,101.16316986083984,1.1384410858154297,0.8117384910583496,7.489741802215576
