Time (s),Distance (mm),Angle (deg),Left Speed (mm/s),Right Speed (mm/s)
4.152103662490845,656.9127807617188,-29.56829833984375,259.6980895996094,307.2146911621094
4.359248638153076,645.3422241210938,-29.470611572265625,253.9912872314453,301.35089111328125
4.548413991928101,658.49462890625,-29.56694221496582,260.4901123046875,308.0045166015625
4.724419116973877,656.6559448242188,-29.504188537597656,259.6211853027344,307.0347595214844
4.926476716995239,621.3482055664062,-29.90315818786621,241.646728515625,289.70147705078125
5.104900598526001,581.7989501953125,-31.360244750976562,220.70132446289062,271.0976257324219
5.3424553871154785,581.7989501953125,-31.360244750976562,220.70132446289062,271.0976257324219
5.527216196060181,511.1665344238281,-33.42665481567383,183.72474670410156,237.44178771972656
5.7184157371521,464.7486877441406,-35.88130187988281,158.5435028076172,216.2052001953125
5.892008304595947,406.2898254394531,-36.27836990356445,128.99502563476562,187.2947998046875
6.073958396911621,406.2898254394531,-36.27836990356445,128.99502563476562,187.2947998046875
6.252683877944946,374.0647277832031,-36.22477340698242,112.92554473876953,171.13919067382812
6.436001539230347,339.78985595703125,-35.10255813598633,96.68981170654297,153.1000518798828
6.622205972671509,317.2535400390625,-32.466651916503906,87.53961944580078,139.71392822265625
6.805581569671631,302.7893371582031,-29.963485717773438,82.3188247680664,130.47052001953125
6.982945442199707,265.9014892578125,-24.565202713012695,68.21246337890625,107.68902587890625
7.1627280712127686,265.9014892578125,-24.565202713012695,68.21246337890625,107.68902587890625
7.332890510559082,247.52557373046875,-17.5804386138916,64.63680267333984,92.88877868652344
7.509251832962036,228.7946319580078,-9.776044845581055,61.542205810546875,77.25242614746094
7.73634934425354,210.10096740722656,-5.855652809143066,55.34543228149414,64.75553131103516
7.93231725692749,196.43763732910156,-0.6480474472045898,52.6981086730957,53.739532470703125
8.122998714447021,196.43763732910156,-0.6480474472045898,52.6981086730957,53.739532470703125
8.29928994178772,187.00936889648438,3.806736946105957,51.563419342041016,45.44594955444336
8.48163652420044,153.59695434570312,10.461559295654297,40.204402923583984,23.392555236816406
8.724292516708374,142.2892608642578,13.033836364746094,36.617393493652344,15.67186450958252
8.89187479019165,130.61703491210938,15.110981941223145,32.45028305053711,8.166753768920898
9.061084508895874,130.61703491210938,15.110981941223145,32.45028305053711,8.166753768920898
9.225503206253052,121.5302505493164,16.188072204589844,28.772336959838867,2.757913589477539
9.410504579544067,121.5302505493164,16.188072204589844,28.772336959838867,2.757913589477539
9.586458444595337,116.89783477783203,16.46685028076172,26.680130004882812,0.21770597994327545
9.74821162223816,115.41622161865234,15.334205627441406,25.02923583984375,0.3869859576225281
9.936410188674927,115.12535858154297,11.589120864868164,21.87460708618164,3.2507519721984863
10.10855770111084,115.12535858154297,11.589120864868164,21.87460708618164,3.2507519721984863
10.297528982162476,114.1341323852539,6.2206220626831055,17.065372467041016,7.068759441375732
10.484334230422974,114.34648895263672,2.80660343170166,14.428366661071777,9.918122291564941
10.664219617843628,114.7509536743164,-0.6523904800415039,11.851277351379395,12.899676322937012
10.852356672286987,114.4367446899414,-3.242640495300293,9.612892150878906,14.8238525390625
11.025315999984741,114.4367446899414,-3.242640495300293,9.612892150878906,14.8238525390625
11.2159903049469,114.7323989868164,-5.263429641723633,8.137002944946289,16.59539794921875
11.383038997650146,114.60294342041016,-6.245092391967773,7.28350305557251,17.319440841674805
11.560079336166382,114.60294342041016,-6.245092391967773,7.28350305557251,17.319440841674805
11.735417604446411,114.34935760498047,-6.504459857940674,6.948307037353516,17.401050567626953
11.9132661819458,113.26375579833984,-6.544547080993652,6.373295783996582,16.890460968017578
12.094273805618286,112.3542251586914,-6.425182342529297,6.014441013336182,16.339784622192383
12.257901430130005,112.3542251586914,-6.425182342529297,6.014441013336182,16.339784622192383
12.448109149932861,111.28337860107422,-6.143335819244385,5.705482482910156,15.577896118164062
12.65377426147461,109.5103988647461,-5.902602195739746,5.012423992156982,14.49797534942627
12.827187061309814,109.55489349365234,-5.698393821716309,5.198753833770752,14.35614013671875
13.009966850280762,109.55489349365234,-5.698393821716309,5.198753833770752,14.35614013671875
13.21581482887268,107.14086151123047,-5.023365497589111,4.5341267585754395,12.606734275817871
13.396429300308228,105.57085418701172,-4.120967388153076,4.474205493927002,11.096648216247559
13.57911992073059,104.74512481689453,-2.8411803245544434,5.089657783508301,9.655467987060547
13.765498638153076,102.6782455444336,-1.1199660301208496,5.439223289489746,7.239022254943848
14.012928485870361,102.6782455444336,-1.1199660301208496,5.439223289489746,7.239022254943848
14.189343690872192,102.011962890625,2.7516632080078125,8.216958999633789,3.795003652572632
14.370816230773926,102.011962890625,2.7516632080078125,8.216958999633789,3.795003652572632
14.550825595855713,101.50467681884766,2.86708402633667,8.056057929992676,3.4486196041107178
14.729494571685791,100.70718383789062,2.9619226455688477,7.733514308929443,2.9736692905426025
14.909528970718384,100.70718383789062,2.9619226455688477,7.733514308929443,2.9736692905426025
15.110639810562134,100.32059478759766,3.090681552886963,7.643678188323975,2.6769163608551025
15.299519777297974,100.45152282714844,3.090754508972168,7.709201335906982,2.7423219680786133
